 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  27. 8.    Time:  21:43:18
 Units: L = mm   , T = min  , M = mmol 



                               Node(  1)                      Node( 31)                      Node( 52)                      Node(101)

         time            h        theta    Flux           h        theta    Flux           h        theta    Flux           h        theta    Flux  
         46.5038     -125.17  0.6528 -0.103E+01      -3207.84  0.4139  0.919E-03      -1920.02  0.4544  0.121E-02      -1367.43  0.4835 -0.965E-03
         46.9408     -115.05  0.6554 -0.103E+01      -3207.79  0.4139  0.919E-03      -1919.99  0.4544  0.121E-02      -1367.28  0.4835 -0.965E-03
         47.3778     -105.26  0.6580 -0.103E+01      -3207.74  0.4139  0.919E-03      -1919.97  0.4544  0.121E-02      -1367.13  0.4835 -0.965E-03
         47.8149      -97.17  0.6602 -0.103E+01      -3207.68  0.4139  0.919E-03      -1919.94  0.4544  0.121E-02      -1366.98  0.4835 -0.966E-03
         48.2519      -88.58  0.6624 -0.103E+01      -3207.63  0.4139  0.919E-03      -1919.91  0.4544  0.121E-02      -1366.84  0.4835 -0.966E-03
         48.8346      -80.75  0.6645 -0.103E+01      -3207.56  0.4139  0.919E-03      -1919.87  0.4544  0.121E-02      -1366.64  0.4836 -0.966E-03
         49.4173      -72.43  0.6668 -0.103E+01      -3207.49  0.4139  0.919E-03      -1919.84  0.4544  0.121E-02      -1366.45  0.4836 -0.967E-03
         50.0000      -65.68  0.6685 -0.103E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.26  0.4836 -0.967E-03
         50.0001      -65.49  0.6686 -0.175E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.26  0.4836 -0.107E-02
         50.0002      -65.45  0.6686 -0.175E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.26  0.4836 -0.107E-02
         50.0004      -65.33  0.6686 -0.175E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.26  0.4836 -0.107E-02
         50.0006      -65.22  0.6686 -0.175E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.26  0.4836 -0.107E-02
         50.0009      -65.05  0.6687 -0.175E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.26  0.4836 -0.107E-02
         50.0013      -64.85  0.6687 -0.175E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.26  0.4836 -0.107E-02
         50.0018      -64.58  0.6688 -0.175E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.26  0.4836 -0.107E-02
         50.0024      -64.24  0.6689 -0.175E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.26  0.4836 -0.832E-03
         50.0032      -63.81  0.6690 -0.175E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.26  0.4836 -0.887E-03
         50.0043      -63.25  0.6691 -0.175E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.26  0.4836 -0.929E-03
         50.0056      -62.55  0.6693 -0.175E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.26  0.4836 -0.962E-03
